CitizenID,FirstName,LastName,Gender,DateOfBirth,City,State,MaritalStatus,EmploymentStatus,AnnualIncome
1766,Pat,Taylor,Non-binary,1990-10-29,Phoenix,NY,Married,Employed,134736
1767,Emily,Taylor,Non-binary,1995-04-24,Chicago,CA,Divorced,Employed,39683
1768,Pat,Brown,Male,1998-10-29,Phoenix,CA,Widowed,Retired,130895
1769,John,Doe,Male,1988-11-08,Phoenix,NY,Widowed,Employed,149593
1770,John,Brown,Female,1972-04-26,Phoenix,CA,Divorced,Retired,136049
1771,Jane,Smith,Female,1969-07-30,Chicago,TX,Married,Unemployed,72019
1772,Pat,Taylor,Non-binary,1997-10-31,Phoenix,TX,Widowed,Employed,146181
1773,Pat,Smith,Non-binary,1968-04-05,Houston,IL,Widowed,Unemployed,142247
1774,Jane,Brown,Male,1986-06-11,Houston,NY,Widowed,Retired,37423
1775,Pat,Smith,Male,1980-01-29,Phoenix,NY,Widowed,Employed,92619
1776,John,Anderson,Male,1955-09-21,Los Angeles,NY,Single,Employed,46120
1777,Pat,Johnson,Male,1968-08-30,Houston,IL,Single,Retired,20294
1778,John,Johnson,Non-binary,1957-10-27,New York,IL,Single,Employed,70285
1779,Chris,Doe,Female,1960-03-24,Los Angeles,AZ,Married,Retired,24659
1780,John,Smith,Female,1962-01-16,Chicago,IL,Married,Unemployed,84054
1781,Alex,Brown,Female,1983-03-25,Houston,AZ,Divorced,Unemployed,138702
1782,Emily,Doe,Female,1984-02-18,New York,AZ,Divorced,Unemployed,26881
1783,Pat,Doe,Male,1999-04-03,Chicago,AZ,Married,Unemployed,138969
1784,Jane,Brown,Non-binary,2005-04-06,Chicago,NY,Widowed,Student,142686
1785,Alex,Smith,Female,1987-11-02,Chicago,NY,Married,Unemployed,49394
1786,Chris,Smith,Female,1991-02-09,Los Angeles,NY,Married,Employed,108452
1787,Chris,Anderson,Female,1979-12-22,Los Angeles,AZ,Widowed,Student,24830
1788,Pat,Johnson,Female,1965-09-30,Los Angeles,AZ,Widowed,Retired,140507
1789,Chris,Anderson,Female,1952-04-19,Phoenix,AZ,Married,Retired,148231
1790,Emily,Taylor,Male,1998-11-14,Chicago,AZ,Married,Student,131953
1791,Jane,Anderson,Non-binary,1981-09-18,Chicago,IL,Single,Student,104079
1792,John,Doe,Female,2004-12-29,Phoenix,NY,Widowed,Retired,73563
1793,Pat,Johnson,Female,1989-09-17,New York,TX,Widowed,Retired,64443
1794,Alex,Doe,Male,1966-09-06,New York,CA,Widowed,Unemployed,86426
1795,Jane,Doe,Female,1966-10-14,Phoenix,CA,Widowed,Retired,120132
1796,Chris,Doe,Female,1965-11-14,Phoenix,AZ,Single,Employed,114180
1797,Pat,Taylor,Female,1979-04-10,Phoenix,TX,Divorced,Student,75795
1798,Alex,Smith,Male,1985-01-14,Houston,NY,Single,Unemployed,109534
1799,Jane,Johnson,Non-binary,1965-01-18,Phoenix,TX,Widowed,Retired,45850
1800,Alex,Doe,Non-binary,1977-08-15,Los Angeles,AZ,Widowed,Employed,23134
1801,Alex,Taylor,Female,1978-03-18,New York,AZ,Widowed,Employed,29380
1802,Alex,Doe,Female,1968-11-07,Phoenix,CA,Widowed,Student,97488
1803,Alex,Johnson,Non-binary,1998-03-22,New York,TX,Married,Student,63211
1804,Pat,Brown,Non-binary,1991-12-09,Los Angeles,AZ,Married,Retired,26373
1805,Pat,Anderson,Male,1980-01-09,Houston,NY,Single,Unemployed,84721
1806,John,Doe,Female,1971-09-22,Los Angeles,TX,Divorced,Student,122007
1807,Alex,Doe,Female,1958-12-02,Houston,NY,Single,Student,127717
1808,Emily,Taylor,Non-binary,1983-01-23,Chicago,CA,Single,Retired,24704
1809,John,Taylor,Female,1978-06-30,Chicago,AZ,Married,Retired,61373
1810,Pat,Smith,Female,1951-12-30,New York,TX,Widowed,Employed,67870
1811,Chris,Brown,Non-binary,1950-11-21,Los Angeles,TX,Single,Retired,82914
1812,Jane,Johnson,Non-binary,1978-05-01,Chicago,AZ,Widowed,Retired,49672
1813,Pat,Brown,Female,1980-05-09,Phoenix,AZ,Single,Unemployed,116849
1814,Emily,Taylor,Female,1968-05-19,Los Angeles,AZ,Divorced,Unemployed,84935
1815,Alex,Taylor,Male,1991-09-01,Los Angeles,CA,Single,Unemployed,80719
1816,Pat,Doe,Non-binary,1970-07-22,New York,NY,Single,Retired,134571
1817,John,Brown,Female,1953-05-07,Houston,IL,Married,Retired,74343
1818,Chris,Anderson,Non-binary,1956-12-25,Chicago,AZ,Divorced,Student,97202
1819,Pat,Doe,Male,1992-08-04,New York,AZ,Single,Unemployed,144647
1820,Pat,Doe,Male,1964-01-30,New York,TX,Married,Retired,63311
1821,John,Brown,Female,1988-07-30,Houston,TX,Widowed,Unemployed,82421
1822,Alex,Smith,Non-binary,1991-01-25,Chicago,AZ,Widowed,Unemployed,124184
1823,Pat,Doe,Non-binary,1989-10-26,Houston,AZ,Married,Student,91404
1824,Alex,Brown,Male,1992-06-01,Phoenix,CA,Widowed,Employed,83764
1825,Chris,Smith,Male,1952-06-07,Los Angeles,TX,Single,Student,106924
1826,Emily,Brown,Male,1998-11-06,New York,TX,Divorced,Employed,54989
1827,Alex,Doe,Non-binary,1968-08-26,Houston,NY,Divorced,Retired,61587
1828,Pat,Brown,Non-binary,1962-04-28,Chicago,CA,Single,Employed,135117
1829,Jane,Johnson,Male,1989-06-20,Phoenix,IL,Divorced,Employed,91804
1830,Alex,Johnson,Non-binary,1990-09-20,Los Angeles,IL,Divorced,Retired,108097
1831,Jane,Brown,Non-binary,1968-02-29,Chicago,NY,Divorced,Employed,108218
1832,Alex,Doe,Non-binary,1963-12-01,Phoenix,NY,Single,Student,30317
1833,Pat,Johnson,Non-binary,1999-03-23,New York,CA,Married,Student,99064
1834,Jane,Johnson,Male,1964-09-13,Houston,CA,Divorced,Student,74448
1835,Chris,Doe,Non-binary,1983-05-06,Houston,NY,Widowed,Employed,131324
1836,Jane,Doe,Female,1951-07-03,New York,IL,Single,Unemployed,108693
1837,Alex,Anderson,Non-binary,1963-07-12,Chicago,CA,Widowed,Student,94824
1838,John,Taylor,Male,1966-08-15,Chicago,TX,Married,Retired,99869
1839,Emily,Anderson,Male,1985-04-22,Houston,AZ,Married,Student,104573
1840,John,Brown,Non-binary,1987-09-29,Chicago,AZ,Divorced,Retired,72143
1841,Chris,Doe,Female,1969-01-23,New York,IL,Married,Employed,110745
1842,Pat,Brown,Non-binary,1950-07-31,Phoenix,CA,Widowed,Retired,130164
1843,Pat,Taylor,Male,2003-02-16,New York,AZ,Married,Student,114634
1844,John,Doe,Non-binary,1977-07-14,Phoenix,TX,Single,Employed,33768
1845,Jane,Doe,Male,1971-06-13,New York,AZ,Married,Student,135634
1846,Chris,Smith,Non-binary,1983-07-26,Los Angeles,AZ,Divorced,Unemployed,101386
1847,Pat,Anderson,Male,1968-11-29,Chicago,CA,Single,Employed,109923
1848,Alex,Anderson,Female,1986-10-20,Houston,IL,Divorced,Unemployed,50775
1849,Emily,Doe,Female,1955-04-02,Los Angeles,IL,Widowed,Retired,135470
1850,Alex,Johnson,Male,1989-03-17,Los Angeles,IL,Single,Unemployed,72127
1851,Jane,Taylor,Female,1988-08-20,Houston,NY,Widowed,Retired,121822
1852,Emily,Johnson,Non-binary,1993-08-09,Houston,IL,Divorced,Student,128681
1853,Chris,Smith,Non-binary,1982-09-09,Chicago,NY,Widowed,Employed,23579
1854,Jane,Taylor,Female,1951-06-20,Phoenix,AZ,Single,Student,41511
1855,Pat,Doe,Non-binary,1959-10-15,Phoenix,TX,Married,Retired,127002
1856,Emily,Brown,Male,1969-03-29,Phoenix,CA,Divorced,Student,118328
1857,Alex,Doe,Male,1950-04-16,Phoenix,AZ,Married,Student,116125
1858,Chris,Smith,Non-binary,1969-03-04,Chicago,TX,Single,Employed,136334
1859,John,Johnson,Male,1991-10-31,Los Angeles,NY,Divorced,Unemployed,32376
1860,Emily,Johnson,Male,1988-07-19,Los Angeles,AZ,Married,Student,72890
1861,Jane,Brown,Female,1999-08-23,Los Angeles,AZ,Single,Employed,111572
1862,Emily,Doe,Male,1966-08-25,New York,NY,Divorced,Student,119474
1863,Emily,Johnson,Male,1962-03-05,New York,IL,Divorced,Retired,23090
1864,Emily,Taylor,Female,1986-11-22,Chicago,CA,Widowed,Unemployed,46379
1865,Jane,Doe,Female,1962-04-23,Phoenix,IL,Single,Retired,80930
1866,Emily,Doe,Non-binary,1991-02-25,Chicago,AZ,Married,Unemployed,71361
1867,Emily,Smith,Non-binary,1978-07-15,Houston,IL,Married,Employed,22989
1868,Jane,Smith,Non-binary,2004-03-26,New York,TX,Single,Employed,113484
1869,Pat,Brown,Male,1968-12-03,Houston,AZ,Widowed,Employed,140747
1870,Jane,Brown,Female,1978-11-08,Phoenix,CA,Widowed,Unemployed,98460
1871,Emily,Smith,Female,1962-11-04,Los Angeles,NY,Widowed,Unemployed,102158
1872,John,Taylor,Female,1976-09-17,Houston,TX,Widowed,Student,105039
1873,John,Johnson,Non-binary,1970-11-20,New York,CA,Single,Retired,136546
1874,Chris,Johnson,Male,1995-02-14,New York,NY,Single,Student,93913
1875,Jane,Taylor,Non-binary,1957-10-23,New York,TX,Widowed,Student,78337
1876,Alex,Taylor,Non-binary,2002-02-21,Chicago,IL,Married,Unemployed,49698
1877,Jane,Johnson,Male,1988-09-20,Los Angeles,CA,Widowed,Student,125276
1878,Alex,Anderson,Non-binary,2004-09-01,New York,IL,Widowed,Retired,72672
1879,Pat,Brown,Non-binary,1960-08-26,Chicago,IL,Married,Employed,84148
1880,Jane,Anderson,Female,1973-04-24,Chicago,NY,Married,Employed,122424
1881,Emily,Doe,Male,1996-12-06,New York,TX,Divorced,Employed,40391
1882,John,Smith,Male,1963-08-31,Houston,IL,Widowed,Student,42095
1883,Pat,Anderson,Male,1997-01-02,New York,CA,Single,Employed,63137
1884,Chris,Brown,Non-binary,1954-12-07,Los Angeles,AZ,Widowed,Student,47107
1885,Alex,Smith,Male,2002-07-09,Houston,CA,Single,Unemployed,129067
1886,Pat,Brown,Non-binary,1970-05-29,Phoenix,AZ,Divorced,Employed,99341
1887,Alex,Taylor,Male,1978-11-29,Chicago,CA,Widowed,Unemployed,77531
1888,Jane,Doe,Non-binary,1966-09-11,Los Angeles,TX,Married,Employed,54896
1889,John,Taylor,Female,1990-03-05,Los Angeles,CA,Single,Employed,78158
1890,Emily,Brown,Non-binary,1981-03-15,Chicago,CA,Widowed,Retired,25328
1891,Emily,Taylor,Male,1982-05-28,Phoenix,IL,Widowed,Employed,98929
1892,John,Smith,Male,1952-11-06,New York,AZ,Married,Student,59626
1893,John,Brown,Male,1950-04-15,New York,TX,Married,Unemployed,96039
1894,Pat,Johnson,Male,1954-11-09,Houston,TX,Widowed,Retired,90113
1895,Emily,Doe,Female,1981-05-26,Houston,IL,Married,Retired,76473
1896,John,Johnson,Female,1980-03-01,Los Angeles,CA,Widowed,Retired,135789
1897,Pat,Doe,Female,1952-04-10,Phoenix,IL,Single,Retired,22848
1898,Jane,Taylor,Male,1972-08-26,Phoenix,AZ,Widowed,Employed,37148
1899,Chris,Johnson,Male,1957-12-24,Chicago,CA,Single,Employed,29950
1900,Emily,Doe,Male,1972-02-16,Chicago,IL,Married,Retired,149133
1901,Pat,Smith,Non-binary,1990-11-17,Chicago,IL,Married,Employed,112862
1902,John,Johnson,Non-binary,1979-04-18,Chicago,TX,Single,Student,68214
1903,Pat,Johnson,Male,2005-01-09,Houston,IL,Single,Unemployed,126187
1904,Pat,Taylor,Female,2005-09-27,Los Angeles,TX,Widowed,Unemployed,58927
1905,Pat,Doe,Female,1997-12-18,Phoenix,AZ,Widowed,Student,87345
1906,Alex,Taylor,Male,1991-11-20,Chicago,CA,Single,Student,76852
1907,Jane,Doe,Non-binary,1992-11-01,Chicago,IL,Married,Retired,145030
1908,John,Doe,Non-binary,1961-11-19,Chicago,TX,Divorced,Unemployed,146458
1909,Chris,Smith,Female,1993-10-20,Los Angeles,NY,Married,Unemployed,39847
1910,Alex,Doe,Non-binary,1965-10-20,Chicago,NY,Single,Retired,65217
1911,Alex,Doe,Female,1991-02-16,Chicago,NY,Divorced,Employed,95617
1912,John,Taylor,Non-binary,1969-07-08,Chicago,IL,Divorced,Student,45383
1913,Jane,Johnson,Non-binary,1993-02-12,Phoenix,IL,Divorced,Student,82927
1914,John,Doe,Non-binary,1989-08-20,Los Angeles,AZ,Widowed,Unemployed,128805
1915,Pat,Taylor,Male,2004-04-24,Houston,NY,Divorced,Unemployed,71656
1916,Emily,Smith,Non-binary,1974-11-26,Houston,AZ,Married,Employed,68386
1917,Alex,Anderson,Male,1960-04-22,Houston,AZ,Single,Unemployed,108335
1918,Emily,Smith,Non-binary,1986-10-04,New York,CA,Widowed,Student,100556
1919,Emily,Brown,Male,1997-10-13,Houston,CA,Single,Employed,146698
1920,Jane,Anderson,Male,1969-01-19,Los Angeles,TX,Widowed,Unemployed,95433
1921,John,Johnson,Female,1959-01-06,Chicago,AZ,Widowed,Retired,94363
1922,Pat,Brown,Male,1964-10-23,Los Angeles,AZ,Divorced,Employed,54327
1923,Chris,Anderson,Non-binary,1991-10-30,Houston,TX,Married,Unemployed,98322
1924,John,Taylor,Male,1954-12-28,Houston,TX,Divorced,Retired,39577
1925,Chris,Johnson,Non-binary,1979-03-07,Phoenix,AZ,Married,Employed,29714
1926,Emily,Anderson,Male,1983-03-09,New York,IL,Widowed,Student,92167
1927,Emily,Taylor,Female,1970-11-08,Phoenix,AZ,Divorced,Employed,85415
1928,Chris,Brown,Non-binary,1982-01-17,Houston,IL,Married,Student,126201
1929,John,Johnson,Female,1955-10-25,New York,AZ,Widowed,Retired,64208
1930,Jane,Taylor,Male,1982-03-05,Phoenix,NY,Widowed,Student,136349
1931,Emily,Anderson,Non-binary,1989-10-04,Houston,AZ,Single,Unemployed,125438
1932,Emily,Anderson,Female,1979-09-10,Houston,IL,Single,Employed,72751
1933,Chris,Doe,Female,1956-01-10,Los Angeles,CA,Single,Employed,85216
1934,Alex,Anderson,Female,2000-05-13,Chicago,TX,Single,Unemployed,115258
1935,Jane,Johnson,Male,1966-11-18,Los Angeles,AZ,Single,Retired,74616
1936,Pat,Taylor,Female,1978-05-16,Phoenix,NY,Single,Employed,129269
1937,Chris,Doe,Male,1952-07-20,Los Angeles,CA,Divorced,Employed,114313
1938,Chris,Smith,Non-binary,1974-06-29,Los Angeles,TX,Married,Unemployed,128119
1939,John,Smith,Non-binary,1952-06-28,Houston,CA,Widowed,Employed,129275
1940,John,Anderson,Female,1961-07-13,Chicago,NY,Divorced,Retired,31210
1941,Chris,Brown,Male,1969-02-13,New York,IL,Married,Unemployed,97203
1942,Chris,Johnson,Female,1975-09-30,New York,CA,Divorced,Unemployed,38814
1943,Pat,Johnson,Female,1984-07-09,New York,CA,Married,Student,135705
1944,Alex,Johnson,Non-binary,1966-08-18,Los Angeles,IL,Married,Unemployed,50962
1945,Alex,Anderson,Non-binary,2001-10-12,Phoenix,TX,Widowed,Retired,118406
1946,Pat,Johnson,Female,1952-09-03,Chicago,NY,Divorced,Employed,137618
1947,Jane,Taylor,Non-binary,1979-07-17,Phoenix,TX,Single,Retired,95955
1948,John,Anderson,Female,1982-08-14,New York,TX,Divorced,Student,40310
1949,Pat,Smith,Non-binary,1976-04-24,Houston,TX,Widowed,Employed,74349
1950,Pat,Johnson,Male,1965-06-22,Los Angeles,CA,Widowed,Employed,124073
1951,Chris,Brown,Female,1992-12-31,Phoenix,CA,Married,Employed,127581
1952,Jane,Doe,Male,1986-02-22,New York,AZ,Widowed,Retired,35968
1953,Alex,Johnson,Non-binary,1950-01-17,Phoenix,IL,Married,Employed,56522
1954,Emily,Johnson,Non-binary,1996-01-07,Houston,TX,Widowed,Retired,141228
1955,Chris,Taylor,Male,1988-11-17,Los Angeles,CA,Divorced,Employed,78988
1956,Pat,Brown,Female,1993-03-15,Houston,IL,Married,Retired,20667
1957,Emily,Taylor,Male,1999-10-06,Phoenix,IL,Single,Employed,114012
1958,Jane,Brown,Female,1970-10-02,Los Angeles,TX,Married,Employed,43516
1959,Jane,Brown,Male,1971-07-01,Chicago,TX,Divorced,Retired,58130
1960,Chris,Anderson,Male,1992-01-27,Chicago,NY,Widowed,Unemployed,33725
1961,Alex,Smith,Female,2004-02-27,Phoenix,TX,Divorced,Employed,45192
1962,Emily,Taylor,Female,2003-10-06,Los Angeles,CA,Married,Student,124578
1963,Emily,Smith,Female,1972-08-06,Houston,NY,Divorced,Student,129304
1964,Alex,Anderson,Male,1976-01-02,Los Angeles,AZ,Divorced,Retired,37133
1965,Pat,Johnson,Female,1972-08-17,Houston,CA,Widowed,Retired,45897
1966,John,Smith,Female,1973-05-14,Houston,AZ,Single,Student,47240
1967,Emily,Taylor,Female,2005-08-08,Houston,CA,Divorced,Employed,99633
1968,Pat,Taylor,Non-binary,1971-12-22,New York,AZ,Widowed,Unemployed,134887
1969,Alex,Taylor,Female,1988-09-18,New York,NY,Single,Student,39333
1970,Emily,Taylor,Non-binary,1969-05-30,Phoenix,AZ,Married,Student,42331
1971,Alex,Taylor,Female,1951-03-21,Phoenix,IL,Widowed,Employed,133021
1972,Alex,Anderson,Non-binary,1988-02-23,Phoenix,IL,Single,Student,67469
1973,Pat,Doe,Male,1989-11-30,Los Angeles,NY,Divorced,Employed,82464
1974,Emily,Doe,Female,1975-08-30,New York,CA,Divorced,Retired,94078
1975,Pat,Doe,Male,1996-09-26,Phoenix,IL,Single,Retired,75375
1976,Alex,Taylor,Non-binary,1951-05-17,Phoenix,AZ,Married,Retired,135820
1977,John,Taylor,Non-binary,2000-05-02,Phoenix,IL,Divorced,Employed,28607
1978,Emily,Anderson,Non-binary,1983-07-30,New York,AZ,Widowed,Unemployed,104412
1979,Pat,Johnson,Male,1998-04-24,Los Angeles,IL,Single,Student,27659
1980,John,Taylor,Male,1986-10-08,Houston,TX,Widowed,Employed,106105
1981,John,Smith,Non-binary,1964-10-26,Chicago,NY,Widowed,Student,37924
1982,Pat,Anderson,Male,1958-12-07,New York,AZ,Married,Retired,114999
1983,Chris,Johnson,Non-binary,1960-09-22,Los Angeles,CA,Widowed,Retired,110782
1984,Jane,Brown,Non-binary,1986-06-02,Chicago,AZ,Divorced,Student,67877
1985,Emily,Smith,Male,1960-05-22,Houston,CA,Widowed,Employed,89503
1986,Alex,Doe,Non-binary,1990-06-07,New York,AZ,Married,Unemployed,63417
1987,Emily,Doe,Non-binary,1998-08-09,New York,AZ,Widowed,Student,62268
1988,Chris,Johnson,Non-binary,1968-03-10,Los Angeles,IL,Widowed,Student,31963
1989,Alex,Smith,Non-binary,2002-07-24,Houston,IL,Married,Retired,29598
1990,Alex,Johnson,Male,1981-06-20,Chicago,TX,Divorced,Employed,46711
1991,Pat,Taylor,Female,1999-08-05,Houston,NY,Married,Student,58090
1992,Alex,Taylor,Male,1991-09-23,Los Angeles,TX,Divorced,Student,97730
1993,Alex,Taylor,Male,1976-11-30,Chicago,NY,Married,Employed,125595
1994,Chris,Johnson,Female,1960-06-09,Phoenix,AZ,Widowed,Employed,39552
1995,Jane,Brown,Female,1956-10-01,New York,TX,Divorced,Unemployed,74508
1996,Alex,Taylor,Male,1979-08-03,Phoenix,TX,Single,Unemployed,52001
1997,Emily,Johnson,Male,1964-02-14,Houston,AZ,Divorced,Retired,66942
1998,Chris,Smith,Female,1961-05-02,Los Angeles,IL,Widowed,Student,70834
1999,Alex,Doe,Female,1978-09-16,Houston,TX,Single,Employed,46583
2000,Pat,Johnson,Male,1955-11-28,Houston,AZ,Single,Unemployed,77782
2001,Emily,Johnson,Non-binary,1989-01-22,Houston,IL,Widowed,Retired,113433
2002,Jane,Johnson,Female,1962-07-15,New York,NY,Married,Student,21729
2003,Pat,Brown,Female,1973-10-24,Houston,CA,Married,Employed,26775
2004,Alex,Johnson,Non-binary,1951-07-09,Houston,TX,Married,Student,131961
2005,Alex,Johnson,Female,1961-10-04,Houston,NY,Married,Employed,66561
2006,Chris,Doe,Male,2005-02-17,Phoenix,CA,Divorced,Retired,30669
2007,Emily,Johnson,Non-binary,1981-04-16,Phoenix,CA,Divorced,Employed,45423
2008,Alex,Anderson,Non-binary,1990-11-08,Houston,AZ,Widowed,Employed,137936
2009,Emily,Brown,Non-binary,1976-06-04,New York,NY,Single,Student,135101
2010,John,Johnson,Female,1993-02-20,Chicago,TX,Widowed,Unemployed,132459
2011,Jane,Johnson,Non-binary,2000-02-28,Phoenix,CA,Married,Unemployed,70481
2012,Pat,Taylor,Male,1997-07-27,Phoenix,NY,Widowed,Student,51652
2013,Chris,Brown,Non-binary,2003-04-11,Los Angeles,IL,Widowed,Student,86661
2014,Chris,Johnson,Male,1999-01-10,Phoenix,IL,Divorced,Employed,111010
2015,Alex,Taylor,Male,1957-12-28,New York,NY,Single,Retired,42642
2016,Alex,Anderson,Female,1950-06-15,Phoenix,AZ,Divorced,Student,94029
2017,Emily,Johnson,Male,1980-03-18,Chicago,CA,Widowed,Employed,57672
2018,Pat,Brown,Non-binary,1990-10-25,Los Angeles,TX,Married,Student,40100
2019,Emily,Johnson,Male,1952-06-23,Los Angeles,AZ,Divorced,Unemployed,22334
2020,Jane,Taylor,Male,1960-04-09,New York,AZ,Widowed,Retired,29401
2021,Alex,Smith,Female,1972-10-13,Chicago,TX,Divorced,Retired,120973
2022,Pat,Smith,Male,1951-07-22,New York,NY,Married,Unemployed,84596
2023,John,Brown,Non-binary,1995-08-15,Houston,IL,Widowed,Employed,144789
2024,Alex,Brown,Non-binary,1953-05-28,Los Angeles,NY,Married,Student,130551
2025,Pat,Anderson,Non-binary,1979-08-16,Chicago,TX,Divorced,Student,107685
2026,Jane,Brown,Non-binary,1995-04-25,Phoenix,TX,Widowed,Employed,56566
2027,Alex,Doe,Non-binary,2002-02-06,Houston,TX,Widowed,Retired,111864
2028,Pat,Doe,Male,1988-10-22,Houston,IL,Divorced,Student,106352
2029,Emily,Smith,Male,1989-10-16,Los Angeles,IL,Married,Retired,22775
2030,Alex,Anderson,Female,1999-11-20,New York,AZ,Widowed,Unemployed,87380
2031,Alex,Doe,Female,1955-07-22,Houston,TX,Married,Retired,34437
2032,Chris,Brown,Female,2005-10-02,Chicago,TX,Divorced,Retired,54932
2033,Emily,Johnson,Non-binary,1982-11-19,Houston,NY,Widowed,Employed,141136
2034,Pat,Brown,Male,1985-02-11,Phoenix,NY,Divorced,Retired,129427
2035,Chris,Doe,Male,1995-05-11,Houston,NY,Widowed,Employed,28537
2036,Jane,Taylor,Male,1966-09-05,Phoenix,CA,Married,Student,42916
2037,Jane,Anderson,Male,1991-01-07,Houston,AZ,Divorced,Student,79816
2038,Jane,Doe,Non-binary,2005-03-29,New York,TX,Widowed,Employed,125176
2039,John,Doe,Female,1976-10-11,New York,TX,Married,Retired,32734
2040,Pat,Brown,Male,1963-06-22,Chicago,AZ,Single,Retired,114875
2041,Alex,Brown,Non-binary,1999-11-05,Chicago,CA,Single,Employed,142901
2042,Jane,Taylor,Female,1955-12-18,Phoenix,IL,Married,Unemployed,101965
2043,Emily,Johnson,Female,2000-11-12,Phoenix,CA,Widowed,Student,62069
2044,Chris,Smith,Female,1961-10-14,New York,CA,Divorced,Student,52609
2045,John,Johnson,Non-binary,1997-12-14,Phoenix,TX,Married,Retired,60904
2046,Jane,Brown,Non-binary,1954-02-20,Chicago,CA,Widowed,Employed,82228
2047,Emily,Smith,Non-binary,1969-02-24,New York,TX,Single,Student,117621
2048,Pat,Taylor,Male,1971-03-25,Phoenix,TX,Married,Employed,107288
2049,Emily,Smith,Female,1969-04-08,Chicago,CA,Widowed,Retired,67175
2050,Jane,Johnson,Male,1990-01-05,Los Angeles,IL,Divorced,Retired,112679
2051,Pat,Johnson,Male,1992-12-11,Houston,TX,Divorced,Employed,102449
2052,Alex,Brown,Female,2002-11-05,Chicago,TX,Single,Retired,74836
2053,Emily,Smith,Female,1993-01-01,New York,AZ,Single,Employed,119219
2054,Alex,Anderson,Female,1967-02-24,Houston,NY,Married,Retired,71085
2055,Alex,Taylor,Non-binary,1959-12-23,Phoenix,NY,Single,Student,80113
2056,Jane,Anderson,Male,1981-01-28,Los Angeles,AZ,Widowed,Employed,100213
2057,Jane,Johnson,Male,1986-06-11,Phoenix,AZ,Widowed,Student,130876
2058,Alex,Smith,Female,1994-01-03,Los Angeles,IL,Married,Retired,146293
2059,Alex,Brown,Female,1992-10-13,Los Angeles,AZ,Married,Retired,117375
2060,Pat,Anderson,Male,1990-03-12,Houston,TX,Widowed,Unemployed,128633
2061,Pat,Johnson,Male,1957-01-07,Chicago,TX,Widowed,Retired,81490
2062,Chris,Brown,Male,1962-10-11,Phoenix,AZ,Divorced,Unemployed,97670
2063,John,Anderson,Non-binary,1969-12-14,Phoenix,TX,Divorced,Employed,59863
2064,Emily,Johnson,Female,1998-01-27,Los Angeles,IL,Divorced,Retired,21989
2065,Chris,Brown,Non-binary,1974-12-14,Chicago,IL,Single,Retired,42991
2066,Alex,Doe,Male,1952-09-02,Houston,NY,Married,Employed,58226
